timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778858013006,1344,00 getLoginPage-1,200,OK,Thread Group 1-444,text,true,,8578,161,84,84,http://192.168.27.1/tcexam/public/code/,1343,0,0
1778858013353,1047,10 doLogout,200,OK,Thread Group 1-365,text,true,,872,393,85,85,http://192.168.27.1/tcexam/public/code/tce_logout.php,1047,0,0
1778858010611,3862,05 execTestLoop,200,OK,Thread Group 1-410,text,true,,12860,1549,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3710,0,0
1778858010492,4112,05 execTestLoop,200,OK,Thread Group 1-403,text,true,,12858,1497,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3837,0,0
1778858008358,6373,08 forceTerminateTest,200,OK,Thread Group 1-370,text,true,,11805,1477,85,85,http://192.168.27.1/tcexam/public/code/index.php,2091,0,0
1778858008358,2091,08 forceTerminateTest-0,302,Found,Thread Group 1-370,text,true,,724,1241,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,2091,0,0
1778858010449,4282,08 forceTerminateTest-1,200,OK,Thread Group 1-370,text,true,,11081,236,85,85,http://192.168.27.1/tcexam/public/code/index.php,4029,0,0
1778858010685,4109,05 execTestLoop,200,OK,Thread Group 1-419,text,true,,12947,1497,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3901,0,0
1778858011314,3526,06 execTestLastQuestionConfirmation,200,OK,Thread Group 1-375,text,true,,12857,1506,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3249,0,0
1778858013547,1462,11 getLoginPage,200,OK,Thread Group 1-362,text,true,,9163,553,85,85,http://192.168.27.1/tcexam/public/code/,3,0,0
1778858013547,3,11 getLoginPage-0,301,Moved Permanently,Thread Group 1-362,text,true,,585,351,85,85,http://192.168.27.1/tcexam/public/code,3,0,0
1778858013550,1459,11 getLoginPage-1,200,OK,Thread Group 1-362,text,true,,8578,202,85,85,http://192.168.27.1/tcexam/public/code/,1458,0,0
1778858010792,4333,05 execTestLoop,200,OK,Thread Group 1-399,text,true,,12859,1588,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3906,0,1
1778858011804,3581,09 showTestList,200,OK,Thread Group 1-367,text,true,,10994,388,84,84,http://192.168.27.1/tcexam/public/code/index.php,3214,0,0
1778858010399,5055,01 doLogin,200,OK,Thread Group 1-440,text,true,,12045,1217,84,84,http://192.168.27.1/tcexam/public/code/index.php,1798,0,0
1778858010399,1798,01 doLogin-0,302,Found,Thread Group 1-440,text,true,,964,981,84,84,http://192.168.27.1/tcexam/public/code/index.php,1798,0,0
1778858012197,3257,01 doLogin-1,200,OK,Thread Group 1-440,text,true,,11081,236,84,84,http://192.168.27.1/tcexam/public/code/index.php,2826,0,0
1778858006763,8726,04 execTest,200,OK,Thread Group 1-427,text,true,,12890,415,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=14,8387,0,0
1778858010875,4617,05 execTestLoop,200,OK,Thread Group 1-381,text,true,,12864,1596,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4164,0,0
1778858011109,4399,05 execTestLoop,200,OK,Thread Group 1-387,text,true,,12934,1484,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4221,0,0
1778858011365,4212,05 execTestLoop,200,OK,Thread Group 1-390,text,true,,12935,1510,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4094,0,0
1778858014297,1316,10 doLogout,200,OK,Thread Group 1-364,text,true,,872,389,84,84,http://192.168.27.1/tcexam/public/code/tce_logout.php,1316,0,0
1778858011975,3661,05 execTestLoop,200,OK,Thread Group 1-420,text,true,,12949,1575,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3398,0,0
1778858010763,4911,05 execTestLoop,200,OK,Thread Group 1-411,text,true,,12943,1536,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4573,0,0
1778858011586,4162,05 execTestLoop,200,OK,Thread Group 1-412,text,true,,12865,1536,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3871,0,0
1778858011772,3972,05 execTestLoop,200,OK,Thread Group 1-395,text,true,,12936,1523,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3701,0,0
1778858011799,3915,05 execTestLoop,200,OK,Thread Group 1-389,text,true,,12934,1562,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3656,0,0
1778858011618,4159,06 execTestLastQuestionConfirmation,200,OK,Thread Group 1-378,text,true,,12942,1571,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3692,0,0
1778858012663,3292,02 getTestID,200,OK,Thread Group 1-437,text,true,,11081,394,85,85,http://192.168.27.1/tcexam/public/code/index.php,2702,0,0
1778858012082,4077,05 execTestLoop,200,OK,Thread Group 1-379,text,true,,12857,1609,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3285,0,0
1778858014346,1840,00 getLoginPage,200,OK,Thread Group 1-445,text,true,,9201,451,85,85,http://192.168.27.1/tcexam/public/code/,7,0,2
1778858014346,7,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-445,text,true,,623,290,85,85,http://192.168.27.1/tcexam/public/code,7,0,2
1778858014353,1833,00 getLoginPage-1,200,OK,Thread Group 1-445,text,true,,8578,161,85,85,http://192.168.27.1/tcexam/public/code/,1833,0,0
1778858012246,4107,05 execTestLoop,200,OK,Thread Group 1-396,text,true,,12860,1510,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3780,0,0
1778858011943,4422,05 execTestLoop,200,OK,Thread Group 1-415,text,true,,12947,1601,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3923,0,0
1778858014711,1678,10 doLogout,200,OK,Thread Group 1-363,text,true,,872,397,85,85,http://192.168.27.1/tcexam/public/code/tce_logout.php,1678,0,0
1778858012100,4301,05 execTestLoop,200,OK,Thread Group 1-391,text,true,,12851,1497,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4053,0,0
1778858012481,3944,05 execTestLoop,200,OK,Thread Group 1-407,text,true,,12863,1497,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3698,0,0
1778858011994,4657,05 execTestLoop,200,OK,Thread Group 1-424,text,true,,12865,1609,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4423,0,0
1778858010659,6013,01 doLogin,200,OK,Thread Group 1-441,text,true,,12045,1196,85,85,http://192.168.27.1/tcexam/public/code/index.php,2237,0,0
1778858010659,2237,01 doLogin-0,302,Found,Thread Group 1-441,text,true,,964,960,85,85,http://192.168.27.1/tcexam/public/code/index.php,2237,0,0
1778858012896,3776,01 doLogin-1,200,OK,Thread Group 1-441,text,true,,11081,236,85,85,http://192.168.27.1/tcexam/public/code/index.php,3565,0,0
1778858008319,8426,04 execTest,200,OK,Thread Group 1-428,text,true,,12892,419,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=18,8091,0,0
1778858013000,3846,05 execTestLoop,200,OK,Thread Group 1-382,text,true,,12942,1614,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3458,0,0
1778858012813,4041,05 execTestLoop,200,OK,Thread Group 1-386,text,true,,12859,1562,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3696,0,0
1778858012505,4453,05 execTestLoop,200,OK,Thread Group 1-402,text,true,,12938,1575,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3948,0,1
1778858013233,3747,05 execTestLoop,200,OK,Thread Group 1-408,text,true,,12858,1601,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3170,0,0
1778858014709,2287,03 showTestInfo,200,OK,Thread Group 1-436,text,true,,9585,407,85,85,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=16,2035,0,0
1778858015291,2169,03 showTestInfo,200,OK,Thread Group 1-435,text,true,,9591,411,86,86,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=16,2015,0,0
1778858014118,3450,07 terminateTest,200,OK,Thread Group 1-376,text,true,,6490,1594,86,86,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3450,0,0
1778858013754,3960,05 execTestLoop,200,OK,Thread Group 1-417,text,true,,12945,1484,86,86,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3599,0,0
1778858015828,1958,00 getLoginPage,200,OK,Thread Group 1-446,text,true,,9201,445,86,86,http://192.168.27.1/tcexam/public/code/,4,0,0
1778858015828,4,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-446,text,true,,623,284,86,86,http://192.168.27.1/tcexam/public/code,4,0,0
1778858015832,1954,00 getLoginPage-1,200,OK,Thread Group 1-446,text,true,,8578,161,86,86,http://192.168.27.1/tcexam/public/code/,1954,0,0
1778858012634,5166,01 doLogin,200,OK,Thread Group 1-442,text,true,,12045,1189,86,86,http://192.168.27.1/tcexam/public/code/index.php,1381,0,0
1778858012634,1381,01 doLogin-0,302,Found,Thread Group 1-442,text,true,,964,953,86,86,http://192.168.27.1/tcexam/public/code/index.php,1381,0,0
1778858014015,3785,01 doLogin-1,200,OK,Thread Group 1-442,text,true,,11081,236,86,86,http://192.168.27.1/tcexam/public/code/index.php,3535,0,0
1778858014308,3506,02 getTestID,200,OK,Thread Group 1-439,text,true,,11081,404,86,86,http://192.168.27.1/tcexam/public/code/index.php,3211,0,0
1778858013908,3949,05 execTestLoop,200,OK,Thread Group 1-400,text,true,,12866,1549,86,86,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3455,0,0
1778858013573,4334,05 execTestLoop,200,OK,Thread Group 1-392,text,true,,12859,1484,86,86,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3989,0,0
1778858013747,4163,05 execTestLoop,200,OK,Thread Group 1-406,text,true,,12856,1601,86,86,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3706,0,0
1778858016703,1333,11 getLoginPage,200,OK,Thread Group 1-365,text,true,,9163,571,86,86,http://192.168.27.1/tcexam/public/code/,6,0,1
1778858016703,6,11 getLoginPage-0,301,Moved Permanently,Thread Group 1-365,text,true,,585,369,86,86,http://192.168.27.1/tcexam/public/code,6,0,1
1778858016709,1327,11 getLoginPage-1,200,OK,Thread Group 1-365,text,true,,8578,202,86,86,http://192.168.27.1/tcexam/public/code/,1327,0,0
1778858016374,1693,10 doLogout,200,OK,Thread Group 1-367,text,true,,872,403,85,85,http://192.168.27.1/tcexam/public/code/tce_logout.php,1693,0,0
1778858013555,4565,05 execTestLoop,200,OK,Thread Group 1-384,text,true,,12864,1601,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4139,0,0
1778858012141,6146,08 forceTerminateTest,200,OK,Thread Group 1-373,text,true,,11718,1527,85,85,http://192.168.27.1/tcexam/public/code/index.php,2205,0,0
1778858012141,2205,08 forceTerminateTest-0,302,Found,Thread Group 1-373,text,true,,724,1291,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,2205,0,0
1778858014346,3941,08 forceTerminateTest-1,200,OK,Thread Group 1-373,text,true,,10994,236,85,85,http://192.168.27.1/tcexam/public/code/index.php,3736,0,0
1778858016544,1749,00 getLoginPage,200,OK,Thread Group 1-447,text,true,,9201,457,85,85,http://192.168.27.1/tcexam/public/code/,34,0,1
1778858016544,34,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-447,text,true,,623,296,85,85,http://192.168.27.1/tcexam/public/code,34,0,1
1778858016578,1715,00 getLoginPage-1,200,OK,Thread Group 1-447,text,true,,8578,161,85,85,http://192.168.27.1/tcexam/public/code/,1714,0,0
1778858014207,4094,05 execTestLoop,200,OK,Thread Group 1-422,text,true,,12947,1549,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3805,0,0
1778858012184,6149,08 forceTerminateTest,200,OK,Thread Group 1-371,text,true,,11718,1457,85,85,http://192.168.27.1/tcexam/public/code/index.php,2269,0,0
1778858012184,2269,08 forceTerminateTest-0,302,Found,Thread Group 1-371,text,true,,724,1221,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,2269,0,0
1778858014453,3880,08 forceTerminateTest-1,200,OK,Thread Group 1-371,text,true,,10994,236,85,85,http://192.168.27.1/tcexam/public/code/index.php,3544,0,0
1778858014286,4121,05 execTestLoop,200,OK,Thread Group 1-426,text,true,,12866,1609,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3816,0,0
1778858014528,3966,02 getTestID,200,OK,Thread Group 1-438,text,true,,11168,390,85,85,http://192.168.27.1/tcexam/public/code/index.php,3686,0,0
1778858008917,9585,04 execTest,200,OK,Thread Group 1-429,text,true,,12885,407,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=14,9196,0,0
1778858014832,3701,09 showTestList,200,OK,Thread Group 1-366,text,true,,10994,384,85,85,http://192.168.27.1/tcexam/public/code/index.php,3506,0,0
1778858015015,3617,07 terminateTest,200,OK,Thread Group 1-374,text,true,,6490,1650,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3617,0,0
1778858014326,4402,05 execTestLoop,200,OK,Thread Group 1-388,text,true,,12934,1497,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4059,0,0
1778858014485,4387,05 execTestLoop,200,OK,Thread Group 1-405,text,true,,12941,1497,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4002,0,1
1778858017585,1325,11 getLoginPage,200,OK,Thread Group 1-364,text,true,,9163,567,86,86,http://192.168.27.1/tcexam/public/code/,5,0,1
1778858017585,5,11 getLoginPage-0,301,Moved Permanently,Thread Group 1-364,text,true,,585,365,86,86,http://192.168.27.1/tcexam/public/code,5,0,1
1778858017590,1320,11 getLoginPage-1,200,OK,Thread Group 1-364,text,true,,8578,202,86,86,http://192.168.27.1/tcexam/public/code/,1319,0,0
1778858014685,4331,06 execTestLastQuestionConfirmation,200,OK,Thread Group 1-380,text,true,,12939,1558,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3827,0,0
1778858017256,1780,03 showTestInfo,200,OK,Thread Group 1-437,text,true,,9585,405,85,85,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=16,1403,0,0
1778858014463,4767,05 execTestLoop,200,OK,Thread Group 1-401,text,true,,12939,1575,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4290,0,1
1778858014531,4686,05 execTestLoop,200,OK,Thread Group 1-404,text,true,,12861,1588,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4350,0,1
1778858015000,4209,05 execTestLoop,200,OK,Thread Group 1-385,text,true,,12864,1510,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3865,0,0
1778858015053,4218,09 showTestList,200,OK,Thread Group 1-368,text,true,,10994,384,85,85,http://192.168.27.1/tcexam/public/code/index.php,3941,0,0
1778858014587,4749,06 execTestLastQuestionConfirmation,200,OK,Thread Group 1-377,text,true,,12940,1545,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4073,0,0
1778858014687,4727,05 execTestLoop,200,OK,Thread Group 1-416,text,true,,12871,1510,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4198,0,0
1778858017692,1817,11 getLoginPage,200,OK,Thread Group 1-363,text,true,,9163,565,85,85,http://192.168.27.1/tcexam/public/code/,6,0,1
1778858017692,6,11 getLoginPage-0,301,Moved Permanently,Thread Group 1-363,text,true,,585,363,85,85,http://192.168.27.1/tcexam/public/code,6,0,1
1778858017698,1811,11 getLoginPage-1,200,OK,Thread Group 1-363,text,true,,8578,202,85,85,http://192.168.27.1/tcexam/public/code/,1811,0,0
1778858015178,4528,05 execTestLoop,200,OK,Thread Group 1-409,text,true,,12860,1549,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4152,0,0
1778858015212,4488,05 execTestLoop,200,OK,Thread Group 1-418,text,true,,12862,1601,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4119,0,0
1778858016081,3695,09 showTestList,200,OK,Thread Group 1-370,text,true,,11081,400,84,84,http://192.168.27.1/tcexam/public/code/index.php,3522,0,0
1778858015095,4685,05 execTestLoop,200,OK,Thread Group 1-393,text,true,,12935,1562,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4233,0,0
1778858009664,10154,04 execTest,200,OK,Thread Group 1-430,text,true,,12890,413,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=17,9838,0,0
1778858013321,6520,08 forceTerminateTest,200,OK,Thread Group 1-369,text,true,,11717,1537,84,84,http://192.168.27.1/tcexam/public/code/index.php,2234,0,0
1778858013321,2234,08 forceTerminateTest-0,302,Found,Thread Group 1-369,text,true,,724,1301,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,2234,0,0
1778858015555,4286,08 forceTerminateTest-1,200,OK,Thread Group 1-369,text,true,,10993,236,84,84,http://192.168.27.1/tcexam/public/code/index.php,4008,0,0
1778858015110,4736,05 execTestLoop,200,OK,Thread Group 1-394,text,true,,12935,1523,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4408,0,0
1778858014402,5456,01 doLogin,200,OK,Thread Group 1-443,text,true,,12132,1175,84,84,http://192.168.27.1/tcexam/public/code/index.php,1780,0,0
1778858014402,1780,01 doLogin-0,302,Found,Thread Group 1-443,text,true,,964,939,84,84,http://192.168.27.1/tcexam/public/code/index.php,1780,0,0
1778858016182,3676,01 doLogin-1,200,OK,Thread Group 1-443,text,true,,11168,236,84,84,http://192.168.27.1/tcexam/public/code/index.php,3435,0,0
1778858015593,4269,05 execTestLoop,200,OK,Thread Group 1-414,text,true,,12952,1536,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4073,0,0
1778858015411,4495,05 execTestLoop,200,OK,Thread Group 1-383,text,true,,12857,1505,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4056,0,0
1778858013504,6445,08 forceTerminateTest,200,OK,Thread Group 1-372,text,true,,11718,1437,84,84,http://192.168.27.1/tcexam/public/code/index.php,2041,0,0
1778858013504,2041,08 forceTerminateTest-0,302,Found,Thread Group 1-372,text,true,,724,1201,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,2041,0,0
1778858015545,4404,08 forceTerminateTest-1,200,OK,Thread Group 1-372,text,true,,10994,236,84,84,http://192.168.27.1/tcexam/public/code/index.php,4000,0,0
1778858016129,3919,05 execTestLoop,200,OK,Thread Group 1-425,text,true,,12873,1531,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3401,0,0
1778858015192,4869,05 execTestLoop,200,OK,Thread Group 1-413,text,true,,12859,1510,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4533,0,0
1778858015633,4454,05 execTestLoop,200,OK,Thread Group 1-398,text,true,,12860,1536,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4204,0,0
1778858016233,3901,02 getTestID,200,OK,Thread Group 1-440,text,true,,11081,396,84,84,http://192.168.27.1/tcexam/public/code/index.php,3485,0,0
1778858017493,2954,07 terminateTest,200,OK,Thread Group 1-378,text,true,,6492,1566,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,2954,0,0
1778858017104,3347,06 execTestLastQuestionConfirmation,200,OK,Thread Group 1-381,text,true,,12864,1493,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3015,0,0
1778858016247,4288,05 execTestLoop,200,OK,Thread Group 1-421,text,true,,12864,1575,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3911,0,0
1778858016873,3673,05 execTestLoop,200,OK,Thread Group 1-403,text,true,,12939,1510,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3430,0,1
1778858015649,4903,05 execTestLoop,200,OK,Thread Group 1-397,text,true,,12853,1601,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4659,0,0
1778858016485,4092,07 terminateTest,200,OK,Thread Group 1-375,text,true,,6490,1706,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4092,0,0
1778858016713,3996,05 execTestLoop,200,OK,Thread Group 1-410,text,true,,12858,1549,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3618,0,0
1778858016423,4284,05 execTestLoop,200,OK,Thread Group 1-399,text,true,,12936,1614,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3878,0,0
1778858016113,4758,05 execTestLoop,200,OK,Thread Group 1-423,text,true,,12864,1601,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4361,0,0
1778858019443,1588,11 getLoginPage,200,OK,Thread Group 1-367,text,true,,9163,557,85,85,http://192.168.27.1/tcexam/public/code/,4,0,1
1778858019443,4,11 getLoginPage-0,301,Moved Permanently,Thread Group 1-367,text,true,,585,355,85,85,http://192.168.27.1/tcexam/public/code,4,0,1
1778858019447,1584,11 getLoginPage-1,200,OK,Thread Group 1-367,text,true,,8578,202,85,85,http://192.168.27.1/tcexam/public/code/,1583,0,0
1778858015383,5655,01 doLogin,200,OK,Thread Group 1-444,text,true,,12045,1217,84,84,http://192.168.27.1/tcexam/public/code/index.php,1943,0,0
1778858015383,1943,01 doLogin-0,302,Found,Thread Group 1-444,text,true,,964,981,84,84,http://192.168.27.1/tcexam/public/code/index.php,1943,0,0
1778858017326,3712,01 doLogin-1,200,OK,Thread Group 1-444,text,true,,11081,236,84,84,http://192.168.27.1/tcexam/public/code/index.php,3455,0,0
1778858019907,1331,10 doLogout,200,OK,Thread Group 1-368,text,true,,872,389,84,84,http://192.168.27.1/tcexam/public/code/tce_logout.php,1331,0,0
1778858019657,1576,00 getLoginPage,200,OK,Thread Group 1-448,text,true,,9201,463,84,84,http://192.168.27.1/tcexam/public/code/,5,0,1
1778858019657,5,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-448,text,true,,623,302,84,84,http://192.168.27.1/tcexam/public/code,5,0,1
1778858019662,1571,00 getLoginPage-1,200,OK,Thread Group 1-448,text,true,,8578,161,84,84,http://192.168.27.1/tcexam/public/code/,1570,0,0
1778858016942,4368,05 execTestLoop,200,OK,Thread Group 1-419,text,true,,12862,1510,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4091,0,0
1778858017536,3828,06 execTestLastQuestionConfirmation,200,OK,Thread Group 1-379,text,true,,12857,1506,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3434,0,0
1778858019317,2064,03 showTestInfo,200,OK,Thread Group 1-439,text,true,,9582,415,84,84,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=14,1756,0,0
1778858017657,3757,05 execTestLoop,200,OK,Thread Group 1-420,text,true,,12864,1614,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3451,0,0
1778858017522,3961,05 execTestLoop,200,OK,Thread Group 1-389,text,true,,12864,1484,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3679,0,0
1778858011893,9652,04 execTest,200,OK,Thread Group 1-431,text,true,,12968,405,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php?testid=17,9133,0,0
1778858019923,1637,00 getLoginPage,200,OK,Thread Group 1-449,text,true,,9201,459,84,84,http://192.168.27.1/tcexam/public/code/,5,0,1
1778858019923,5,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-449,text,true,,623,298,84,84,http://192.168.27.1/tcexam/public/code,5,0,1
1778858019928,1632,00 getLoginPage-1,200,OK,Thread Group 1-449,text,true,,8578,161,84,84,http://192.168.27.1/tcexam/public/code/,1631,0,0
1778858017643,3929,05 execTestLoop,200,OK,Thread Group 1-412,text,true,,12863,1484,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3553,0,0
1778858017957,3668,05 execTestLoop,200,OK,Thread Group 1-427,text,true,,12949,1505,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3301,0,0
1778858017525,4124,05 execTestLoop,200,OK,Thread Group 1-395,text,true,,12852,1588,84,84,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3858,0,0
1778858018188,3733,02 getTestID,200,OK,Thread Group 1-441,text,true,,11081,404,85,85,http://192.168.27.1/tcexam/public/code/index.php,3489,0,0
1778858018052,3969,05 execTestLoop,200,OK,Thread Group 1-390,text,true,,12934,1497,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3734,0,0
1778858018531,3529,05 execTestLoop,200,OK,Thread Group 1-382,text,true,,12940,1596,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3287,0,0
1778858017868,4339,05 execTestLoop,200,OK,Thread Group 1-387,text,true,,12942,1575,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,4059,0,0
1778858020629,1717,10 doLogout,200,OK,Thread Group 1-366,text,true,,872,401,85,85,http://192.168.27.1/tcexam/public/code/tce_logout.php,1717,0,1
1778858018983,3510,02 getTestID,200,OK,Thread Group 1-442,text,true,,11081,402,85,85,http://192.168.27.1/tcexam/public/code/index.php,3139,0,0
1778858018996,3527,05 execTestLoop,200,OK,Thread Group 1-402,text,true,,12853,1497,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3321,0,0
1778858018164,4486,05 execTestLoop,200,OK,Thread Group 1-411,text,true,,12863,1562,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3893,0,0
1778858018499,4340,05 execTestLoop,200,OK,Thread Group 1-424,text,true,,12946,1601,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3976,0,0
1778858018442,4399,05 execTestLoop,200,OK,Thread Group 1-415,text,true,,12862,1484,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3923,0,0
1778858020823,2020,03 showTestInfo,200,OK,Thread Group 1-438,text,true,,9585,421,85,85,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=17,1570,0,0
1778858018604,4269,05 execTestLoop,200,OK,Thread Group 1-396,text,true,,12944,1497,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3708,0,0
1778858021076,1837,03 showTestInfo,200,OK,Thread Group 1-440,text,true,,9582,411,85,85,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=14,1617,0,0
1778858021512,1424,10 doLogout,200,OK,Thread Group 1-370,text,true,,872,399,85,85,http://192.168.27.1/tcexam/public/code/tce_logout.php,1424,0,0
1778858019080,3864,05 execTestLoop,200,OK,Thread Group 1-386,text,true,,12857,1518,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3287,0,0
1778858019108,3988,05 execTestLoop,200,OK,Thread Group 1-391,text,true,,12933,1588,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3748,0,0
1778858018893,4211,05 execTestLoop,200,OK,Thread Group 1-392,text,true,,12853,1601,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3943,0,0
1778858021143,1998,00 getLoginPage,200,OK,Thread Group 1-450,text,true,,9201,461,85,85,http://192.168.27.1/tcexam/public/code/,5,0,1
1778858021143,5,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-450,text,true,,623,300,85,85,http://192.168.27.1/tcexam/public/code,5,0,1
1778858021148,1993,00 getLoginPage-1,200,OK,Thread Group 1-450,text,true,,8578,161,85,85,http://192.168.27.1/tcexam/public/code/,1993,0,0
1778858019216,4031,05 execTestLoop,200,OK,Thread Group 1-407,text,true,,12939,1484,85,85,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,3668,0,1
1778858019546,3851,09 showTestList,200,OK,Thread Group 1-373,text,true,,10994,390,85,85,http://192.168.27.1/tcexam/public/code/index.php,3624,0,0
