timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,Latency
1777035649339,46,0. Open Login,200,OK,Thread Group 1-3,true,46
1777035648950,445,2. Soal Bergambar,200,OK,Thread Group 1-2,true,374
1777035648968,441,2. Soal Bergambar,200,OK,Thread Group 1-1,true,325
1777035649396,66,0. Open Login,200,OK,Thread Group 1-2,true,66
1777035649409,73,0. Open Login,200,OK,Thread Group 1-1,true,73
1777035649464,207,1. Login TCExam,200,OK,Thread Group 1-2,true,173
1777035649386,384,1. Login TCExam,200,OK,Thread Group 1-3,true,316
1777035649483,342,1. Login TCExam,200,OK,Thread Group 1-1,true,277
1777035649672,402,2. Soal Bergambar,200,OK,Thread Group 1-2,true,316
1777035650076,80,0. Open Login,200,OK,Thread Group 1-2,true,80
1777035649770,449,2. Soal Bergambar,200,OK,Thread Group 1-3,true,327
1777035650221,66,0. Open Login,200,OK,Thread Group 1-3,true,66
1777035649826,709,2. Soal Bergambar,200,OK,Thread Group 1-1,true,404
1777035650157,378,1. Login TCExam,200,OK,Thread Group 1-2,true,214
1777035650288,326,1. Login TCExam,200,OK,Thread Group 1-3,true,250
1777035650535,95,0. Open Login,200,OK,Thread Group 1-1,true,95
1777035650536,387,2. Soal Bergambar,200,OK,Thread Group 1-2,true,316
1777035650630,325,1. Login TCExam,200,OK,Thread Group 1-1,true,255
1777035650924,62,0. Open Login,200,OK,Thread Group 1-2,true,62
1777035650614,424,2. Soal Bergambar,200,OK,Thread Group 1-3,true,317
1777035651038,76,0. Open Login,200,OK,Thread Group 1-3,true,76
1777035650986,237,1. Login TCExam,200,OK,Thread Group 1-2,true,174
1777035650956,406,2. Soal Bergambar,200,OK,Thread Group 1-1,true,278
1777035651363,51,0. Open Login,200,OK,Thread Group 1-1,true,51
1777035651224,254,2. Soal Bergambar,200,OK,Thread Group 1-2,true,177
1777035651115,387,1. Login TCExam,200,OK,Thread Group 1-3,true,320
1777035651479,63,0. Open Login,200,OK,Thread Group 1-2,true,63
1777035651415,380,1. Login TCExam,200,OK,Thread Group 1-1,true,310
1777035651543,266,1. Login TCExam,200,OK,Thread Group 1-2,true,204
1777035651502,374,2. Soal Bergambar,200,OK,Thread Group 1-3,true,246
1777035651877,77,0. Open Login,200,OK,Thread Group 1-3,true,77
1777035651810,411,2. Soal Bergambar,200,OK,Thread Group 1-2,true,339
1777035652222,37,0. Open Login,200,OK,Thread Group 1-2,true,37
1777035651795,467,2. Soal Bergambar,200,OK,Thread Group 1-1,true,326
1777035652263,83,0. Open Login,200,OK,Thread Group 1-1,true,83
1777035651955,405,1. Login TCExam,200,OK,Thread Group 1-3,true,324
1777035652260,282,1. Login TCExam,200,OK,Thread Group 1-2,true,227
1777035652347,320,1. Login TCExam,200,OK,Thread Group 1-1,true,262
1777035652360,369,2. Soal Bergambar,200,OK,Thread Group 1-3,true,255
1777035652730,84,0. Open Login,200,OK,Thread Group 1-3,true,83
1777035652543,382,2. Soal Bergambar,200,OK,Thread Group 1-2,true,312
1777035652926,58,0. Open Login,200,OK,Thread Group 1-2,true,58
1777035652668,442,2. Soal Bergambar,200,OK,Thread Group 1-1,true,302
1777035653111,76,0. Open Login,200,OK,Thread Group 1-1,true,76
1777035652814,408,1. Login TCExam,200,OK,Thread Group 1-3,true,317
1777035652985,267,1. Login TCExam,200,OK,Thread Group 1-2,true,176
1777035653188,386,1. Login TCExam,200,OK,Thread Group 1-1,true,315
1777035653222,412,2. Soal Bergambar,200,OK,Thread Group 1-3,true,290
1777035653252,396,2. Soal Bergambar,200,OK,Thread Group 1-2,true,318
1777035653649,65,0. Open Login,200,OK,Thread Group 1-2,true,65
1777035653635,95,0. Open Login,200,OK,Thread Group 1-3,true,95
1777035653716,226,1. Login TCExam,200,OK,Thread Group 1-2,true,187
1777035653574,416,2. Soal Bergambar,200,OK,Thread Group 1-1,true,286
1777035653991,64,0. Open Login,200,OK,Thread Group 1-1,true,64
1777035653731,387,1. Login TCExam,200,OK,Thread Group 1-3,true,318
1777035653959,360,2. Soal Bergambar,200,OK,Thread Group 1-2,true,288
1777035654056,316,1. Login TCExam,200,OK,Thread Group 1-1,true,246
1777035654319,64,0. Open Login,200,OK,Thread Group 1-2,true,64
1777035654118,405,2. Soal Bergambar,200,OK,Thread Group 1-3,true,277
1777035654523,89,0. Open Login,200,OK,Thread Group 1-3,true,89
1777035654384,261,1. Login TCExam,200,OK,Thread Group 1-2,true,178
1777035654372,398,2. Soal Bergambar,200,OK,Thread Group 1-1,true,251
1777035654771,69,0. Open Login,200,OK,Thread Group 1-1,true,69
1777035654645,310,2. Soal Bergambar,200,OK,Thread Group 1-2,true,233
1777035654613,391,1. Login TCExam,200,OK,Thread Group 1-3,true,321
1777035654962,80,0. Open Login,200,OK,Thread Group 1-2,true,80
1777035654841,351,1. Login TCExam,200,OK,Thread Group 1-1,true,282
1777035655042,265,1. Login TCExam,200,OK,Thread Group 1-2,true,202
1777035655004,395,2. Soal Bergambar,200,OK,Thread Group 1-3,true,284
1777035655400,79,0. Open Login,200,OK,Thread Group 1-3,true,79
1777035655193,462,2. Soal Bergambar,200,OK,Thread Group 1-1,true,325
1777035655307,365,2. Soal Bergambar,200,OK,Thread Group 1-2,true,294
1777035655672,42,0. Open Login,200,OK,Thread Group 1-2,true,42
1777035655656,77,0. Open Login,200,OK,Thread Group 1-1,true,77
1777035655480,329,1. Login TCExam,200,OK,Thread Group 1-3,true,275
1777035655715,251,1. Login TCExam,200,OK,Thread Group 1-2,true,178
1777035655733,341,1. Login TCExam,200,OK,Thread Group 1-1,true,271
1777035655809,342,2. Soal Bergambar,200,OK,Thread Group 1-3,true,227
1777035656151,94,0. Open Login,200,OK,Thread Group 1-3,true,94
1777035655966,439,2. Soal Bergambar,200,OK,Thread Group 1-2,true,358
1777035656406,36,0. Open Login,200,OK,Thread Group 1-2,true,36
1777035656075,463,2. Soal Bergambar,200,OK,Thread Group 1-1,true,323
1777035656539,55,0. Open Login,200,OK,Thread Group 1-1,true,55
1777035656246,434,1. Login TCExam,200,OK,Thread Group 1-3,true,357
1777035656465,245,1. Login TCExam,200,OK,Thread Group 1-2,true,191
1777035656596,341,1. Login TCExam,200,OK,Thread Group 1-1,true,255
1777035656711,389,2. Soal Bergambar,200,OK,Thread Group 1-2,true,313
1777035656680,447,2. Soal Bergambar,200,OK,Thread Group 1-3,true,337
1777035657101,65,0. Open Login,200,OK,Thread Group 1-2,true,65
1777035657128,98,0. Open Login,200,OK,Thread Group 1-3,true,98
1777035656966,414,2. Soal Bergambar,200,OK,Thread Group 1-1,true,285
1777035657167,244,1. Login TCExam,200,OK,Thread Group 1-2,true,200
1777035657381,59,0. Open Login,200,OK,Thread Group 1-1,true,59
1777035657227,320,1. Login TCExam,200,OK,Thread Group 1-3,true,255
1777035657411,349,2. Soal Bergambar,200,OK,Thread Group 1-2,true,256
1777035657760,76,0. Open Login,200,OK,Thread Group 1-2,true,76
1777035657468,370,1. Login TCExam,200,OK,Thread Group 1-1,true,283
1777035657547,418,2. Soal Bergambar,200,OK,Thread Group 1-3,true,288
1777035657970,88,0. Open Login,200,OK,Thread Group 1-3,true,88
1777035657836,288,1. Login TCExam,200,OK,Thread Group 1-2,true,195
1777035657838,430,2. Soal Bergambar,200,OK,Thread Group 1-1,true,289
1777035658268,66,0. Open Login,200,OK,Thread Group 1-1,true,66
1777035658124,272,2. Soal Bergambar,200,OK,Thread Group 1-2,true,198
1777035658059,358,1. Login TCExam,200,OK,Thread Group 1-3,true,311
1777035658397,53,0. Open Login,200,OK,Thread Group 1-2,true,53
1777035658335,342,1. Login TCExam,200,OK,Thread Group 1-1,true,280
1777035658471,237,1. Login TCExam,200,OK,Thread Group 1-2,true,186
1777035658417,327,2. Soal Bergambar,200,OK,Thread Group 1-3,true,221
1777035658744,60,0. Open Login,200,OK,Thread Group 1-3,true,60
1777035658709,359,2. Soal Bergambar,200,OK,Thread Group 1-2,true,289
1777035658678,425,2. Soal Bergambar,200,OK,Thread Group 1-1,true,296
1777035659069,68,0. Open Login,200,OK,Thread Group 1-2,true,68
1777035658805,367,1. Login TCExam,200,OK,Thread Group 1-3,true,291
1777035659104,85,0. Open Login,200,OK,Thread Group 1-1,true,85
1777035659138,270,1. Login TCExam,200,OK,Thread Group 1-2,true,217
1777035659172,379,2. Soal Bergambar,200,OK,Thread Group 1-3,true,248
1777035659190,384,1. Login TCExam,200,OK,Thread Group 1-1,true,320
1777035659552,94,0. Open Login,200,OK,Thread Group 1-3,true,94
1777035659409,367,2. Soal Bergambar,200,OK,Thread Group 1-2,true,299
1777035659776,64,0. Open Login,200,OK,Thread Group 1-2,true,64
1777035659575,405,2. Soal Bergambar,200,OK,Thread Group 1-1,true,276
1777035659646,344,1. Login TCExam,200,OK,Thread Group 1-3,true,286
1777035659980,95,0. Open Login,200,OK,Thread Group 1-1,true,95
1777035659842,249,1. Login TCExam,200,OK,Thread Group 1-2,true,173
