timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778855455481,941,08 forceTerminateTest,200,OK,Thread Group 1-84,text,true,,11718,1467,39,39,http://192.168.27.1/tcexam/public/code/index.php,465,0,0
1778855455481,465,08 forceTerminateTest-0,302,Found,Thread Group 1-84,text,true,,724,1231,39,39,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,465,0,0
1778855455946,476,08 forceTerminateTest-1,200,OK,Thread Group 1-84,text,true,,10994,236,39,39,http://192.168.27.1/tcexam/public/code/index.php,460,0,0
1778855455755,690,05 execTestLoop,200,OK,Thread Group 1-106,text,true,,12865,1536,39,39,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,560,0,0
1778855455671,818,08 forceTerminateTest,200,OK,Thread Group 1-86,text,true,,11718,1457,39,39,http://192.168.27.1/tcexam/public/code/index.php,397,0,0
1778855455671,397,08 forceTerminateTest-0,302,Found,Thread Group 1-86,text,true,,724,1221,39,39,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,397,0,0
1778855456068,421,08 forceTerminateTest-1,200,OK,Thread Group 1-86,text,true,,10994,236,39,39,http://192.168.27.1/tcexam/public/code/index.php,410,0,0
1778855455988,518,05 execTestLoop,200,OK,Thread Group 1-109,text,true,,12949,1484,39,39,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,437,0,0
1778855455772,750,08 forceTerminateTest,200,OK,Thread Group 1-87,text,true,,11718,1477,39,39,http://192.168.27.1/tcexam/public/code/index.php,368,0,0
1778855455772,368,08 forceTerminateTest-0,302,Found,Thread Group 1-87,text,true,,724,1241,39,39,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,368,0,0
1778855456140,382,08 forceTerminateTest-1,200,OK,Thread Group 1-87,text,true,,10994,236,39,39,http://192.168.27.1/tcexam/public/code/index.php,376,0,0
1778855456128,466,05 execTestLoop,200,OK,Thread Group 1-102,text,true,,12864,1536,39,39,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,377,0,0
1778855456341,359,01 doLogin,200,OK,Thread Group 1-118,text,true,,12132,1175,39,39,http://192.168.27.1/tcexam/public/code/index.php,265,0,0
1778855456341,266,01 doLogin-0,302,Found,Thread Group 1-118,text,true,,964,939,39,39,http://192.168.27.1/tcexam/public/code/index.php,265,0,0
1778855456607,93,01 doLogin-1,200,OK,Thread Group 1-118,text,true,,11168,236,39,39,http://192.168.27.1/tcexam/public/code/index.php,82,0,0
1778855456541,224,05 execTestLoop,200,OK,Thread Group 1-96,text,true,,12852,1614,39,39,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,107,0,0
