timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,Latency
1777261309809,3579,2. Soal Bergambar,200,OK,Thread Group 1-64,true,3291
1777261308307,5266,1. Login TCExam,200,OK,Thread Group 1-65,true,2654
1777261310867,2715,0. Open Login,200,OK,Thread Group 1-9,true,2715
1777261308170,5432,1. Login TCExam,200,OK,Thread Group 1-2,true,2703
1777261308743,5094,1. Login TCExam,200,OK,Thread Group 1-50,true,2617
1777261308798,5062,1. Login TCExam,200,OK,Thread Group 1-66,true,2551
1777261310114,3755,2. Soal Bergambar,200,OK,Thread Group 1-11,true,3336
1777261310272,3614,2. Soal Bergambar,200,OK,Thread Group 1-28,true,3448
1777261310030,3903,2. Soal Bergambar,200,OK,Thread Group 1-39,true,3416
1777261308881,5056,1. Login TCExam,200,OK,Thread Group 1-62,true,2473
1777261308899,5041,1. Login TCExam,200,OK,Thread Group 1-67,true,2598
1777261311182,2768,0. Open Login,200,OK,Thread Group 1-43,true,2768
1777261311628,2395,0. Open Login,200,OK,Thread Group 1-33,true,2395
1777261311110,2995,0. Open Login,200,OK,Thread Group 1-71,true,2995
1777261310013,4221,2. Soal Bergambar,200,OK,Thread Group 1-5,true,3954
1777261309402,4839,1. Login TCExam,200,OK,Thread Group 1-16,true,2285
1777261310117,4155,2. Soal Bergambar,200,OK,Thread Group 1-15,true,3686
1777261311913,2408,0. Open Login,200,OK,Thread Group 1-63,true,2408
1777261311715,2615,0. Open Login,200,OK,Thread Group 1-72,true,2615
1777261310413,3935,2. Soal Bergambar,200,OK,Thread Group 1-59,true,3599
1777261311639,2728,0. Open Login,200,OK,Thread Group 1-12,true,2728
1777261309427,4977,1. Login TCExam,200,OK,Thread Group 1-38,true,2562
1777261311912,2535,0. Open Login,200,OK,Thread Group 1-49,true,2535
1777261310362,4123,2. Soal Bergambar,200,OK,Thread Group 1-44,true,3797
1777261309115,5552,1. Login TCExam,200,OK,Thread Group 1-3,true,2603
1777261309671,5054,1. Login TCExam,200,OK,Thread Group 1-45,true,2655
1777261312171,2576,0. Open Login,200,OK,Thread Group 1-22,true,2576
1777261309697,5132,1. Login TCExam,200,OK,Thread Group 1-53,true,2508
1777261312257,2580,0. Open Login,200,OK,Thread Group 1-41,true,2580
1777261309846,5023,1. Login TCExam,200,OK,Thread Group 1-1,true,2538
1777261309488,5409,1. Login TCExam,200,OK,Thread Group 1-37,true,2696
1777261312586,2464,0. Open Login,200,OK,Thread Group 1-25,true,2464
1777261311510,3590,2. Soal Bergambar,200,OK,Thread Group 1-32,true,3228
1777261312590,2545,0. Open Login,200,OK,Thread Group 1-36,true,2545
1777261311060,4096,2. Soal Bergambar,200,OK,Thread Group 1-54,true,3689
1777261310852,4335,2. Soal Bergambar,200,OK,Thread Group 1-14,true,3764
1777261311218,3970,2. Soal Bergambar,200,OK,Thread Group 1-55,true,3502
